X,Rodada,Scouts,status,status_id,media,pontos,apelido,preco,partida_data,jogos,variacao,id,clube,posicao
1,9,NA,Nulo,6,0,0,Bryan Olivera,1,28/06/2015,0,0,90311,fluminense,Meia
2,9,NA,Nulo,6,0,0,João Paulo,1,28/06/2015,0,0,85425,santos,Goleiro
3,9,NA,Nulo,6,0,0,Gabriel Félix,1,28/06/2015,0,0,92057,vasco,Goleiro
4,9,NA,Nulo,6,0,0,Gabriel,1,28/06/2015,0,0,87393,atlético-mg,Zagueiro
5,9,NA,Nulo,6,0,0,Uilson,1,28/06/2015,0,0,85418,atlético-mg,Goleiro
6,9,NA,Nulo,6,0,0,Reynaldo ,1,28/06/2015,0,0,71971,ponte preta,Goleiro
7,9,NA,Contundido,5,0,0,Jeferson,1,28/06/2015,0,0,84917,ponte preta,Lateral
8,9,NA,Nulo,6,0,0,Marcos Felipe ,1,28/06/2015,0,0,85004,fluminense,Goleiro
9,9,NA,Nulo,6,0,0,Bocão,1,28/06/2015,0,0,87265,goiás,Lateral
10,9,NA,Nulo,6,0,0,Vitor,1,28/06/2015,0,0,80335,joinville,Goleiro
11,9,NA,Nulo,6,0,0,Vitor Xavier,1,28/06/2015,0,0,86618,ponte preta,Atacante
12,9,NA,Nulo,6,0,0,Matheus,1,28/06/2015,0,0,87486,são paulo,Lateral
13,9,NA,Nulo,6,0,0,Paulo Ricardo,1,28/06/2015,0,0,88224,santos,Zagueiro
14,9,NA,Nulo,6,0,0,Junio ,1,28/06/2015,0,0,87601,ponte preta,Lateral
15,9,NA,Nulo,6,0,0,Matheus,1,28/06/2015,0,0,90317,joinville,Goleiro
16,9,NA,Nulo,6,0,0,João Carlos,1,28/06/2015,0,0,69010,ponte preta,Goleiro
17,9,NA,Nulo,6,0,0,Romarinho,1,28/06/2015,0,0,82510,vasco,Atacante
18,9,NA,Nulo,6,0,0,Toshi,1,27/06/2015,0,0,82791,avaí,Meia
19,9,NA,Nulo,6,0,0,Philipe Maia,1,27/06/2015,0,0,87268,avaí,Zagueiro
20,9,NA,Nulo,6,0,0,Iury,1,27/06/2015,0,0,89695,avaí,Atacante
1,9,NA,Nulo,6,0,0,Ronan,1,28/06/2015,0,0,82641,fluminense,Lateral
2,9,NA,Nulo,6,0,0,Alisson,1,27/06/2015,0,0,91003,sport,Atacante
3,9,NA,Nulo,6,0,0,Kelvenny,1,27/06/2015,0,0,91004,sport,Atacante
4,9,NA,Nulo,6,0,0,Rafael Martins,1,28/06/2015,0,0,73336,coritiba,Goleiro
5,9,NA,Nulo,6,0,0,Bruno Grassi,1,27/06/2015,0,0,71818,grêmio,Goleiro
6,9,NA,Nulo,6,0,0,Adryelson,1,27/06/2015,0,0,91664,sport,Zagueiro
7,9,NA,Nulo,6,0,0,William Menezes,1,28/06/2015,0,0,72603,coritiba,Goleiro
8,9,NA,Nulo,6,0,0,Samuel,1,28/06/2015,0,0,86449,coritiba,Goleiro
9,9,NA,Nulo,6,0,0,Wesley,1,27/06/2015,0,0,90939,chapecoense,Lateral
10,9,NA,Nulo,6,0,0,Ygor Nogueira,1,28/06/2015,0,0,91815,fluminense,Zagueiro
11,9,NA,Nulo,6,0,0,Alan,1,28/06/2015,0,0,82769,cruzeiro,Goleiro
12,9,NA,Nulo,6,0,0,Vítor,1,27/06/2015,0,0,81094,avaí,Goleiro
13,9,NA,Nulo,6,0,0,James Dean,1,27/06/2015,0,0,89694,sport,Atacante
14,9,NA,Nulo,6,0,0,Rodrigo Sam,1,27/06/2015,0,0,91509,corinthians,Zagueiro
15,9,NA,Nulo,6,0,0,Matheus Pereira,1,27/06/2015,0,0,90370,corinthians,Meia
16,9,NA,Nulo,6,0,0,Matheus Vidotto,1,27/06/2015,0,0,80286,corinthians,Goleiro
17,9,NA,Nulo,6,0,0,Marquinhos,1,28/06/2015,0,0,88233,vasco,Atacante
18,9,NA,Nulo,6,0,0,Pedro,1,27/06/2015,0,0,90291,chapecoense,Lateral
19,9,NA,Nulo,6,0,0,Matheus Índio,1,28/06/2015,0,0,87483,vasco,Meia
20,9,NA,Nulo,6,0,0,Jajá,1,27/06/2015,0,0,90290,chapecoense,Meia
1,9,NA,Nulo,6,0,0,Willian ,1,27/06/2015,0,0,91099,chapecoense,Goleiro
2,9,NA,Nulo,6,0,0,João Paulo,1,27/06/2015,0,0,71601,chapecoense,Goleiro
3,9,NA,Nulo,6,0,0,Silvio,1,27/06/2015,0,0,40130,chapecoense,Goleiro
4,9,NA,Nulo,6,0,0,Bruno Gomes,1,28/06/2015,0,0,86512,internacional,Atacante
5,9,NA,Nulo,6,0,0,Wellington,1,28/06/2015,0,0,68907,atlético-pr,Zagueiro
6,9,NA,Nulo,6,0,0,Vinícius Silvestre,1,28/06/2015,0,0,85083,palmeiras,Goleiro
7,9,NA,Nulo,6,0,0,Julen,1,28/06/2015,0,0,90300,palmeiras,Meia
8,9,NA,Nulo,6,0,0,Kauê,1,28/06/2015,0,0,91901,ponte preta,Meia
9,9,NA,Nulo,6,0,0,Júnior De Barros,1,28/06/2015,0,0,81369,atlético-pr,Atacante
10,9,NA,Nulo,6,0,0,Gustavo Marmentini,1,28/06/2015,0,0,84098,atlético-pr,Meia
11,9,NA,Nulo,6,0,0,Kevin ,1,27/06/2015,0,0,91888,avaí,Lateral
12,9,NA,Nulo,6,0,0,João Pedro,1,28/06/2015,0,0,91687,atlético-pr,Meia
13,9,NA,Nulo,6,0,0,Alexandre Cajuru,1,28/06/2015,0,0,80276,atlético-pr,Goleiro
14,9,NA,Nulo,6,0,0,Lucas Macanhan,1,28/06/2015,0,0,86760,atlético-pr,Goleiro
15,9,NA,Nulo,6,0,0,Vitor,1,27/06/2015,0,0,90331,grêmio,Goleiro
16,9,NA,Nulo,6,0,0,Léo,1,27/06/2015,0,0,87008,grêmio,Goleiro
17,9,NA,Nulo,6,0,0,Matheus Ribeiro,1,28/06/2015,0,0,82943,atlético-pr,Lateral
18,9,NA,Nulo,6,0,0,Júnior,1,27/06/2015,0,0,88848,figueirense,Goleiro
19,9,NA,Nulo,6,0,0,Leandro,1,28/06/2015,0,0,88780,internacional,Atacante
20,9,NA,Nulo,6,0,0,Jean Felipe,1,28/06/2015,0,0,82457,atlético-pr,Lateral
1,9,,Nulo,6,0,0,Matheuzinho,1,27/06/2015,0,0,90703,figueirense,Meia
2,9,,Nulo,6,0,0,Jhonatan,1,28/06/2015,0,0,80328,joinville,Goleiro
3,9,,Nulo,6,0,0,Rodrigo Lobão,1,28/06/2015,0,0,91273,ponte preta,Zagueiro
4,9,,Nulo,6,0,0,Matheus Galdezani,1,27/06/2015,0,0,82634,sport,Meia
5,9,,Nulo,6,0,0,Breno,1,28/06/2015,0,0,91842,atlético-pr,Lateral
6,9,,Nulo,6,0,0,Lucas Perri,1,28/06/2015,0,0,91260,são paulo,Goleiro
7,9,,Nulo,6,0,0,Jailson,1,28/06/2015,0,0,72290,palmeiras,Goleiro
8,9,,Nulo,6,0,0,José Ivaldo,1,28/06/2015,0,0,91866,atlético-pr,Zagueiro
9,9,,Nulo,6,0,0,Malcoon,1,28/06/2015,0,0,86615,ponte preta,Lateral
10,9,,Nulo,6,0,0,Elisson,1,28/06/2015,0,0,79048,cruzeiro,Goleiro
11,9,,Nulo,6,0,0,Raul,1,27/06/2015,0,0,90531,grêmio,Lateral
12,9,,Nulo,6,0,0,Leo,1,28/06/2015,0,0,71043,são paulo,Goleiro
13,9,,Nulo,6,0,0,Gabriel Silva,1,27/06/2015,0,0,90332,grêmio,Zagueiro
14,9,,Nulo,6,0,0,Gabriel Leite,1,28/06/2015,0,0,87810,palmeiras,Meia
15,9,,Nulo,6,0,0,Caique,1,27/06/2015,0,0,91808,corinthians,Goleiro
16,9,,Nulo,6,0,0,Rafael Thyere,1,27/06/2015,0,0,83048,grêmio,Zagueiro
17,9,FS=1;PE=10;RB=4;FC=8;CA=1;CV=1,Provável,7,-1.12,-0.9,Naldo,0.83,28/06/2015,6,0.01,78897,joinville,Meia
18,9,FS=1;PE=18;RB=2;FC=5;CA=1;FD=1,Provável,7,-1.25,0.3,Henrique,0.83,28/06/2015,4,0.01,86783,coritiba,Lateral
19,9,FS=2;PE=6;I=1;RB=2;FC=4;CV=1;FF=2;FD=1,Suspenso,3,-1.25,-4.1,Diego,0.83,28/06/2015,2,-1.25,87754,joinville,Lateral
20,9,FS=1;PE=4;FC=3;CA=1,Nulo,6,-1.4,-3.4,Bruno Edgar,0.83,28/06/2015,3,0.01,89924,cruzeiro,Meia
1,9,PE=5;FC=4;CA=2;FD=1,Provável,7,-2.17,-2.3,Eltinho,0.83,27/06/2015,3,0.04,42474,avaí,Lateral
2,9,DD=4;GS=9,Dúvida,2,-1.5,-1,Charles ,0.83,28/06/2015,4,0.01,74067,vasco,Goleiro
3,9,FS=2;PE=1;I=3;FC=1;CA=1,Nulo,6,-3.3,0,Jarlan,0.82,28/06/2015,1,0,91267,goiás,Atacante
4,9,PE=3;RB=1;FC=5;CA=2,Nulo,6,-1.9,0,Fabrício Baiano,0.82,28/06/2015,3,0,84993,coritiba,Meia
5,9,FC=1;CV=1;DD=1;GS=1,Nulo,6,-4.5,0,Jordi,0.81,28/06/2015,1,0,86776,vasco,Goleiro
6,9,FS=2;PE=2;FC=1;CA=1,Nulo,6,-2.1,0,Pedro Botelho,0.79,28/06/2015,1,0,51779,atlético-mg,Lateral
7,9,PE=2;FC=2;CV=1,Nulo,6,-6.6,0,Gustavo Henrique,0.79,28/06/2015,1,0,78248,santos,Zagueiro
8,9,FS=1;PE=1;FC=2,Nulo,6,-0.8,0,Danilo Pires,0.79,28/06/2015,1,0,87291,atlético-mg,Meia
9,9,PE=1;CA=1,Nulo,6,-2.3,0,Lucas Mugni,0.79,28/06/2015,1,0,81121,flamengo,Meia
10,9,FS=1;PE=3;RB=1;FC=1;CA=1,Nulo,6,-1.2,0,Silva,0.79,28/06/2015,1,0,91917,internacional,Meia
1,10,FS=8;PE=48;A=2;FT=2;G=5;I=3;RB=11;FC=14;CA=2;FF=11;FD=8,Provável,7,7.61,8.5,Renato Cajá,29.76,02/07/2015,9,2.01,51319,ponte preta,Meia
2,10,FS=37;PE=38;A=3;FT=1;G=2;I=7;RB=9;FC=15;CA=1;FF=4;FD=5,Provável,7,5.75,8.1,Luan,29.49,01/07/2015,9,0.59,86759,grêmio,Atacante
3,10,FS=4;PE=24;A=1;G=2;I=3;RB=4;FC=3;CA=1;FF=4;FD=4,Nulo,6,6.1,0,Robinho,28.72,02/07/2015,4,0,38246,santos,Atacante
4,10,FS=12;PE=30;A=1;G=3;I=3;RB=7;FC=12;CA=3;GS=1;FF=6;FD=3,Suspenso,3,3.29,3.2,Diego Souza,28.54,01/07/2015,9,0.39,68911,sport,Meia
5,10,FS=4;PE=26;A=2;G=2;I=4;RB=14;FC=7;FF=2;FD=2,Contundido,5,8.38,0,Luan,28.21,01/07/2015,5,0,63219,atlético-mg,Atacante
6,10,SG=2;FS=12;PE=13;A=2;G=1;RB=9;FC=4;FF=3;FD=4,Nulo,6,6.19,0,Zé Roberto,26.81,01/07/2015,8,0,36612,palmeiras,Lateral
7,10,FS=22;PE=16;A=2;G=3;I=2;RB=2;FC=15;FF=3;FD=7,Provável,7,6.31,0,Fred,26.31,02/07/2015,7,0,38162,fluminense,Atacante
8,10,SG=4;PE=6;G=2;CA=1;DD=10;DP=1;GS=8,Provável,7,6.66,-5,Rogério Ceni,25.36,01/07/2015,8,-2.6,38055,são paulo,Goleiro
9,10,FS=18;PE=27;FT=1;G=1;I=1;RB=27;FC=14;CA=2;FF=6;FD=2,Provável,7,5.9,13.7,Edson,25.23,02/07/2015,9,2.28,80370,fluminense,Meia
10,10,SG=3;FS=9;PE=17;A=4;I=2;RB=18;FC=6;FF=2;FD=1,Provável,7,7.04,8.1,Rodinei,24.06,02/07/2015,9,1.47,73992,ponte preta,Lateral
11,10,FS=7;PE=5;I=1;RB=2;FC=6;FF=2;FD=1,Nulo,6,2.15,0,Paolo Guerrero,23.49,01/07/2015,2,0,75295,flamengo,Atacante
12,10,FS=2;PE=6;I=1;RB=1;FF=2,Nulo,6,1.8,1.8,D'Alessandro,22.91,01/07/2015,1,-4.09,62023,internacional,Meia
13,10,FS=12;PE=28;G=2;I=11;RB=13;FC=12;CA=3;FF=4;FD=3,Provável,7,3,4.9,Everton,22.5,01/07/2015,8,0.84,50301,flamengo,Meia
14,10,FS=7;PE=18;A=1;FT=2;G=2;I=2;RB=2;FC=9;FF=6;FD=10,Provável,7,5.46,2.8,Lucas Pratto,22.44,01/07/2015,7,-0.93,73649,atlético-mg,Atacante
15,10,FS=11;PE=13;A=1;G=2;I=1;RB=4;FC=6;CA=2;FF=5;FD=5,Provável,7,5.07,1.7,Leandro Damião,22.33,01/07/2015,6,-0.23,68953,cruzeiro,Atacante
16,10,SG=4;FS=6;PE=7;CA=3;DD=13;GS=7,Provável,7,4.99,0,Weverton,22,01/07/2015,8,0,71631,atlético-pr,Goleiro
17,10,SG=3;FS=8;PE=34;G=1;RB=16;FC=8;CA=2;FF=4;FD=7,Provável,7,5.09,10.7,Rodrigo,21.51,01/07/2015,9,2.14,37644,vasco,Zagueiro
18,10,SG=3;FS=1;PE=2;DD=22;DP=1;GS=10,Provável,7,7.54,7,Marcelo Lomba,20.53,02/07/2015,9,1.07,68872,ponte preta,Goleiro
19,10,SG=4;FS=2;PE=5;DD=14;GS=7,Provável,7,5.28,-4.6,Renan,19.98,02/07/2015,9,-1.77,37899,goiás,Goleiro
20,10,FS=6;PE=10;G=2;I=5;RB=3;FC=8;FF=5;FD=6,Dúvida,2,2.68,8,Rafhael Lucas,19.95,01/07/2015,9,1.5,82456,coritiba,Atacante
1,10,SG=3;FS=5;PE=15;FT=1;G=2;RB=15;FC=14;FF=5;FD=3,Provável,7,6.39,6.3,Vitor Hugo,19.68,01/07/2015,9,0.88,72605,palmeiras,Zagueiro
2,10,SG=2;A=1;RB=2;FC=1,Provável,7,8.95,0,Marlon,19.42,02/07/2015,2,0,80538,fluminense,Zagueiro
3,10,SG=4;FS=1;PE=10;CA=1;DD=12;GS=8,Provável,7,3.94,-2.9,Cássio,19.4,02/07/2015,9,-1.21,42234,corinthians,Goleiro
4,10,FS=11;PE=9;G=1;RB=5;FD=3,Contundido,5,5.57,0,Élber,19.12,01/07/2015,4,0,74140,sport,Meia
5,10,SG=3;FS=2;PE=12;FT=1;I=1;RB=6;FC=6;CA=2;FF=3;FD=1,Provável,7,2.72,0.8,Gil,19.02,02/07/2015,8,-0.24,68923,corinthians,Zagueiro
6,10,,Nulo,6,0,0,Aránguiz,19,01/07/2015,0,0,69325,internacional,Meia
7,10,SG=3;FS=2;PE=9;G=2;RB=10;FC=8;GC=1;FF=3;FD=1,Provável,7,5.63,5,Jemerson,18.95,01/07/2015,7,-0.59,84263,atlético-mg,Zagueiro
8,10,FS=7;PE=40;A=2;G=2;I=7;RB=8;FC=19;CA=1;CV=1;FF=11;FD=11,Provável,7,3.72,3.8,Walter,18.94,01/07/2015,8,-1.03,62128,atlético-pr,Atacante
9,10,FS=13;PE=33;G=4;I=1;RB=4;FC=6;FF=6;FD=5,Provável,7,5.14,8,Rafael Marques,18.91,01/07/2015,8,1.31,38957,palmeiras,Atacante
10,10,FS=5;PE=18;FT=2;G=2;I=1;RB=4;FC=9;FF=3;FD=3,Contundido,5,4.5,5.7,Dátolo,18.6,01/07/2015,6,1.11,69240,atlético-mg,Meia
11,10,SG=2;FS=1;PE=2;CA=1;DD=6;GS=4,Contundido,5,4.47,0,Martín Silva,18.51,01/07/2015,4,0,69249,vasco,Goleiro
12,10,FS=7;PE=16;G=2;I=1;RB=19;FC=17;CA=1;FF=5;FD=1,Provável,7,5.07,2.3,Souza,18.47,01/07/2015,8,-1.69,60803,são paulo,Meia
13,10,FS=13;PE=19;G=2;I=2;RB=11;FC=13;CA=2;FF=9;FD=6,Provável,7,4.54,3.8,Geuvânio,18.36,02/07/2015,8,0.3,73896,santos,Atacante
14,10,SG=1;FS=1;PE=5;CA=2;DD=6;GS=6,Provável,7,1.5,0,Marcelo Grohe,18.29,01/07/2015,4,0,37770,grêmio,Goleiro
15,10,FS=6;PE=52;A=1;G=3;I=1;RB=7;FC=4;CA=1;FF=3;FD=6,Provável,7,3.98,4.3,Jadson,17.73,02/07/2015,8,1.13,38315,corinthians,Meia
16,10,FS=7;PE=5;G=1;I=1;RB=1;FC=4;CA=1;FF=1;FD=2,Nulo,6,4.95,0,Rildo,17.24,02/07/2015,2,0,73635,ponte preta,Atacante
17,10,FS=9;PE=11;G=3;I=2;RB=6;FC=4;CA=1;FF=3;FD=1,Provável,7,6.7,3.5,Nilmar,17.02,01/07/2015,5,-0.92,37653,internacional,Atacante
18,10,FS=15;PE=23;A=1;I=6;RB=15;FC=13;CA=2;FF=10;FD=5,Dúvida,2,3.7,3.5,Willian,16.86,01/07/2015,8,-0.03,42116,cruzeiro,Atacante
19,10,FS=4;PE=13;FT=1;G=4;I=10;RB=2;FC=11;CA=2;PP=1;FF=7;FD=6,Provável,7,3.74,0,Ricardo Oliveira,16.85,02/07/2015,8,-1.51,38910,santos,Atacante
20,10,SG=5;FS=1;PE=3;CA=2;DD=15;DP=1;GS=9,Provável,7,6.07,11,Diego Cavalieri,16.58,02/07/2015,9,0.7,38431,fluminense,Goleiro
1,10,FS=3;PE=9;RB=2;FC=2;FF=2;FD=3,Provável,7,1.87,0.9,Arrascaeta,16.15,01/07/2015,3,-1.62,87863,cruzeiro,Meia
2,10,,Provável,7,3.47,3.59,Tite,16.14,02/07/2015,9,0.45,45125,corinthians,Técnico
3,10,,Contundido,5,0,0,Marcos Rocha,16,01/07/2015,0,0,63013,atlético-mg,Lateral
4,10,FS=13;PE=10;RB=22;FC=18;CA=4;FF=1,Provável,7,3.08,3.6,Guiñazu,16,01/07/2015,8,0.49,50533,vasco,Meia
5,10,FS=19;PE=19;G=2;I=4;RB=5;FC=14;CA=3;FF=3;FD=2,Suspenso,3,1.93,-1.6,Yuri Mamute,15.99,01/07/2015,9,-0.77,78012,grêmio,Atacante
6,10,SG=3;FS=9;PE=22;A=1;G=1;I=1;RB=14;FC=11;CA=2;FF=2,Provável,7,5.87,14.4,Leonardo Silva,15.95,01/07/2015,7,2.72,68925,atlético-mg,Zagueiro
7,10,SG=1;FS=2;PE=9;DD=12;GS=9,Nulo,6,3.55,0,Oliveira,15.92,01/07/2015,6,0,72731,joinville,Goleiro
8,10,FS=5;PE=14;A=1;FT=1;G=2;I=4;FC=15;CA=3;FF=6;FD=2,Dúvida,2,1.68,-0.8,Luis Fabiano,15.83,01/07/2015,8,-0.8,37919,são paulo,Atacante
9,10,SG=4;FS=10;PE=35;RB=13;FC=10;CA=1;FF=3,Provável,7,3.97,-1.3,Natanael,15.66,01/07/2015,8,-0.9,86264,atlético-pr,Lateral
10,10,FS=22;PE=28;A=2;G=2;I=3;RB=9;FC=9;CA=3;FF=8;FD=8,Provável,7,5.69,13.5,Biro Biro,15.61,02/07/2015,8,2.72,80949,ponte preta,Atacante
11,10,FS=13;PE=28;RB=31;FC=31;CA=2;FF=3,Provável,7,3.71,3.2,Fernando Bob,15.6,02/07/2015,9,0.38,42213,ponte preta,Meia
12,10,,Provável,7,4.47,5.53,Levir Culpi,15.44,01/07/2015,8,0.38,40025,atlético-mg,Técnico
13,10,FS=7;PE=32;A=2;G=1;I=1;RB=22;FC=16;CA=2;FF=5;FD=1,Provável,7,4.59,5,Rithely,15.24,01/07/2015,9,0.38,68834,sport,Meia
14,10,SG=3;FS=2;PE=6;DD=6;GS=8,Provável,7,2.02,5,Victor,15.21,01/07/2015,8,-0.24,52950,atlético-mg,Goleiro
15,10,SG=4;FS=5;PE=25;G=1;RB=9;FC=8;CA=1;FF=3,Provável,7,4.91,2.3,Wellington Silva,15.2,02/07/2015,7,-1.68,71892,fluminense,Lateral
16,10,SG=3;FS=11;PE=49;A=3;I=1;RB=14;FC=9;CA=2;FF=2;FD=3,Provável,7,4.45,18.5,Egídio,15.08,01/07/2015,9,4.1,42145,palmeiras,Lateral
17,10,FS=15;PE=16;RB=19;FC=15;CA=4;CV=1;FF=2,Provável,7,2.65,5.5,Willians,15.04,01/07/2015,6,1.32,54424,cruzeiro,Meia
18,10,FS=13;PE=43;A=1;FT=1;G=1;RB=3;FC=8;CA=3;FF=5;FD=2,Contundido,5,1.78,0,Marquinhos,15.02,01/07/2015,6,0,38150,avaí,Meia
19,10,,Contundido,5,0,0,Eduardo Sasha,15,01/07/2015,0,0,70360,internacional,Atacante
20,10,FS=6;PE=26;A=2;G=3;I=1;RB=9;FC=8;FF=2;FD=2,Provável,7,4.82,1.4,Giuliano,14.83,01/07/2015,9,0.15,51548,grêmio,Meia
1,10,SG=4;FS=5;PE=24;G=1;RB=6;FC=5;FF=3;FD=1,Nulo,6,3.79,3.3,Dória,14.79,01/07/2015,9,0.54,78946,são paulo,Zagueiro
2,10,SG=2;FS=2;PE=30;A=1;RB=17;FC=6;FD=2,Provável,7,4.36,9.2,Victor Ferraz,14.74,02/07/2015,8,1.08,70046,santos,Lateral
3,10,FS=13;PE=23;A=1;I=1;RB=9;FC=11;CA=2;FF=4;FD=1,Dúvida,2,1.96,2,Ganso,14.7,01/07/2015,7,0.39,62977,são paulo,Meia
4,10,SG=4;FS=4;PE=25;I=1;RB=12;FC=5;CV=1;FF=3;FD=2,Provável,7,3.88,0.2,Giovanni,14.68,02/07/2015,8,-1.4,72097,fluminense,Lateral
5,10,SG=2;FS=10;PE=32;RB=11;FC=11;CA=3;FF=2;FD=1,Nulo,6,1.87,0,Luan,14.58,01/07/2015,8,0,80692,vasco,Zagueiro
6,10,FS=4;PE=16;G=2;I=1;RB=6;FC=6;CA=2;FF=5;FD=1,Nulo,6,2.91,0,Vitinho,14.58,01/07/2015,7,0,78435,internacional,Atacante
7,10,SG=2;FS=5;PE=28;A=3;G=1;I=5;RB=11;FC=8;CA=1;CV=1;FF=4;FD=2,Provável,7,5.3,0,Patric,14.42,01/07/2015,7,0,60969,atlético-mg,Lateral
8,10,FS=4;PE=34;G=2;I=4;RB=7;FC=7;CA=1;FF=11;FD=2,Provável,7,3.13,0.3,Michel Bastos,14.39,01/07/2015,7,-0.64,37607,são paulo,Meia
9,10,FS=2;PE=30;G=1;RB=9;FC=13;CA=1;FF=3;FD=4,Provável,7,1.44,2.6,Jean,14.36,02/07/2015,9,0.46,62047,fluminense,Meia
10,10,SG=3;FS=5;PE=15;A=1;FT=1;RB=6;FC=6;CA=2;FD=1,Nulo,6,4.28,3.4,Edílson,14.35,02/07/2015,6,0.04,38523,corinthians,Lateral
11,10,SG=3;FS=5;PE=5;RB=1;DD=12;GS=8,Provável,7,4.18,8.2,Fernando Prass,14.27,01/07/2015,9,1.16,38140,palmeiras,Goleiro
12,10,SG=2;FS=11;PE=28;RB=15;FC=12;CA=1;FF=4;FD=4,Provável,7,3.5,3.7,Wallace,14.18,01/07/2015,9,0.48,68958,flamengo,Zagueiro
13,10,FS=14;PE=23;I=2;RB=5;FC=1;CA=2;FF=3;FD=3,Nulo,6,2.05,0,Valdivia,14.07,01/07/2015,4,0,38435,palmeiras,Meia
14,10,SG=3;FS=15;PE=26;A=1;I=1;RB=5;FC=6;CA=1;FF=1;FD=1,Provável,7,2.72,7.4,Madson,14.05,01/07/2015,9,1.78,78077,vasco,Lateral
15,10,FS=15;PE=29;A=1;I=5;RB=8;FC=4;FF=2;FD=3,Provável,7,2.47,6.1,Dudu,13.98,01/07/2015,7,1.38,68920,palmeiras,Atacante
16,10,FS=3;PE=13;A=1;RB=1;FC=2;FF=1,Nulo,6,0.8,-1.1,Cleiton Xavier,13.62,01/07/2015,5,-0.78,38530,palmeiras,Meia
17,10,FS=8;PE=10;A=1;G=1;I=3;FC=5;CA=2;FF=1;FD=6,Nulo,6,3.17,0,Roger,13.62,01/07/2015,4,0,38287,chapecoense,Atacante
18,10,FS=8;PE=11;A=1;G=1;I=4;RB=2;FC=7;CA=2;FF=6;FD=5,Contundido,5,2.8,0,Alecsandro,13.56,01/07/2015,6,0,37673,palmeiras,Atacante
19,10,FS=10;PE=27;A=2;G=1;I=3;RB=10;FC=5;FF=9;FD=2,Nulo,6,5.17,0,Marquinhos,13.5,01/07/2015,7,0,60788,cruzeiro,Atacante
20,10,FS=8;PE=24;A=1;FT=1;G=3;RB=6;FC=11;CA=2;FF=6;FD=2,Contundido,5,4.02,5.1,Vinícius,13.49,02/07/2015,9,-0.42,71162,fluminense,Meia
1,10,SG=3;FS=16;PE=24;I=2;RB=12;FC=10;CA=1;FF=1;FD=1,Provável,7,3.73,0.1,Gilson,13.48,02/07/2015,8,-0.51,52674,ponte preta,Lateral
2,10,,Provável,7,4.56,5.01,Guto Ferreira,13.44,02/07/2015,9,0.82,37245,ponte preta,Técnico
3,10,FS=7;PE=27;A=1;G=1;I=3;RB=7;FC=4;FF=3;FD=2,Provável,7,3.48,0.9,Camilo,13.24,01/07/2015,6,-1.2,62009,chapecoense,Meia
4,10,FS=21;PE=19;A=1;G=1;RB=10;FC=10;CA=2;FF=1;FD=3,Contundido,5,3.68,2.8,Ananias,13.19,01/07/2015,8,0.07,61135,chapecoense,Atacante
5,10,SG=4;FS=4;PE=20;RB=7;FC=9;CA=1;CV=2;FF=2;FD=2,Suspenso,3,1.85,-4.9,Gum,13.19,02/07/2015,8,-0.72,68887,fluminense,Zagueiro
6,10,FS=4;PE=1;A=1;RB=1;FC=4;CA=1;FF=2;FD=1,Provável,7,3.4,0.9,Marcos Guilherme ,13.1,01/07/2015,2,-1.85,83266,atlético-pr,Meia
7,10,,Provável,7,3.99,3.48,Enderson Moreira,13.08,02/07/2015,7,-0.27,62137,fluminense,Técnico
8,10,FS=11;PE=16;G=1;RB=16;FC=17;CA=2;FF=4;FD=1,Provável,7,3.02,4.1,Gabriel,13.08,01/07/2015,9,1.18,78605,palmeiras,Meia
9,10,PE=5;RB=1;FC=1;FF=1,Nulo,6,0.4,0,Léo,13.08,01/07/2015,1,0,50459,cruzeiro,Zagueiro
10,10,FS=5;PE=8;RB=14;FC=10;CA=3;FD=1,Nulo,6,2.32,0,Ralf,13.07,02/07/2015,6,0,52190,corinthians,Meia
11,10,,Nulo,6,0,0,Hernane,13,01/07/2015,0,0,72386,sport,Atacante
12,10,FS=1;PE=3;G=1;I=2;RB=1;FC=6;CA=1;FF=3;FD=4,Nulo,6,1.57,0,Borges,12.89,02/07/2015,6,0,37941,ponte preta,Atacante
13,10,SG=3;FS=5;PE=20;G=1;RB=7;FC=11;CA=2;FF=3;FD=1,Provável,7,3.12,-1.6,Matheus Ferraz,12.73,01/07/2015,8,-0.81,38632,sport,Zagueiro
14,10,FS=22;PE=19;G=2;I=4;RB=7;FC=15;CA=2;CV=1;FF=10;FD=8,Provável,7,3.71,-0.3,Bruno Henrique,12.66,02/07/2015,8,-0.53,90285,goiás,Atacante
15,10,PE=5;I=2;RB=1;CA=1;FF=1,Nulo,6,-1.05,-2.5,Guilherme,12.64,01/07/2015,2,-1.33,50294,atlético-mg,Meia
16,10,FS=17;PE=13;G=1;RB=11;FC=8;CA=2,Provável,7,2.59,0.1,Elicarlos,12.62,01/07/2015,9,-0.46,50313,chapecoense,Meia
17,10,FS=5;PE=6;RB=5;FC=4;FF=1,Contundido,5,3.95,0,Deivid,12.5,01/07/2015,2,0,69018,atlético-pr,Meia
18,10,FS=8;PE=22;A=1;FT=1;G=2;I=5;RB=1;FC=3;CA=2;FF=1;FD=4,Provável,7,2.54,2,Alexandre Pato,12.47,01/07/2015,8,0.9,49675,são paulo,Atacante
19,10,FS=17;PE=31;I=1;RB=6;FC=1;CA=1;FF=1;FD=3,Contundido,5,1.44,0,Alex,12.46,01/07/2015,7,0,38219,internacional,Meia
